Run   2:,Pupil H1 ,Pupil V1 ,Pupil D1 ,P-CR H1  ,P-CR V1  ,Dig Inp 1A
123966,  245.00,  141.00,  153.00,   12.50,   -9.00,   14.00
123967,  235.00,  141.50,  154.00,    7.80,   -9.00,   14.00
123968,  230.00,  141.10,  152.00,    5.40,   -9.10,   14.00
123969,  229.30,  140.80,  153.00,    5.10,   -9.10,   14.00
123970,  229.20,  140.60,  153.00,    4.60,   -9.00,   14.00
123971,  229.40,  140.50,  153.00,    4.80,   -9.10,   14.00
123972,  229.70,  140.50,  153.00,    4.90,   -9.00,   14.00
123973,  230.00,  140.50,  152.00,    5.20,   -9.00,   14.00
123974,  229.90,  140.30,  154.00,    5.00,   -9.30,   14.00
123975,  230.10,  140.30,  153.00,    5.10,   -9.40,   14.00
123976,  230.30,  140.30,  155.00,    5.30,   -9.30,   14.00
123977,  230.30,  140.30,  157.00,    5.30,   -9.10,   14.00
123978,  230.50,  140.30,  155.00,    5.40,   -9.00,   14.00
123979,  230.50,  140.30,  156.00,    5.40,   -9.00,   14.00
123980,  230.80,  140.30,  155.00,    5.50,   -9.10,   14.00
123981,  230.60,  140.30,  156.00,    5.20,   -9.00,   14.00
123982,  230.60,  140.40,  157.00,    5.10,   -8.80,   14.00
123983,  231.00,  140.30,  158.00,    5.30,   -8.90,   14.00
123984,  230.80,  140.30,  157.00,    5.20,   -9.00,   14.00
123985,  231.00,  140.30,  158.00,    5.30,   -9.00,   14.00
123986,  231.10,  140.30,  158.00,    5.30,   -9.00,   14.00
123987,  231.20,  140.30,  157.00,    5.30,   -9.00,   14.00
123988,  231.20,  140.30,  158.00,    5.50,   -8.90,   14.00
123989,  231.20,  140.30,  159.00,    5.20,   -8.80,   14.00
123990,  231.50,  140.30,  158.00,    5.60,   -8.80,   14.00
123991,  231.50,  140.30,  158.00,    5.50,   -8.90,   14.00
123992,  231.60,  140.30,  158.00,    5.80,   -8.90,   14.00
123993,  231.70,  140.30,  159.00,    5.60,   -8.90,   14.00
123994,  231.50,  140.30,  159.00,    5.60,   -8.90,   14.00
123995,  231.80,  140.30,  159.00,    5.60,   -8.80,   14.00
123996,  231.80,  140.30,  158.00,    5.70,   -8.90,   14.00
123997,  231.60,  140.10,  158.00,    5.60,   -9.00,   14.00
123998,  232.00,  140.10,  156.00,    5.80,   -9.00,   14.00
123999,  231.80,  140.20,  156.00,    5.80,   -9.00,   14.00
124000,  231.80,  140.30,  157.00,    5.50,   -8.90,   14.00
124001,  231.80,  140.10,  157.00,    5.60,   -9.00,   14.00
124002,  231.90,  140.00,  155.00,    5.70,   -9.10,   14.00
124003,  231.80,  140.10,  155.00,    5.40,   -9.00,   14.00
124004,  231.80,  140.00,  154.00,    5.50,   -9.10,   14.00
124005,  231.90,  140.00,  155.00,    5.60,   -9.10,   14.00
124006,  231.90,  140.00,  153.00,    5.60,   -9.00,   14.00
124007,  231.80,  139.90,  154.00,    5.50,   -9.20,   14.00
124008,  231.80,  139.80,  152.00,    5.50,   -9.30,   14.00
124009,  231.80,  139.80,  153.00,    5.30,   -9.20,   14.00
124010,  231.80,  139.80,  154.00,    5.30,   -9.10,   14.00
124011,  231.80,  139.80,  154.00,    5.30,   -9.10,   14.00
124012,  231.90,  139.80,  153.00,    5.30,   -9.10,   14.00
124013,  231.70,  139.80,  152.00,    5.30,   -9.10,   14.00
124014,  232.00,  139.80,  152.00,    5.60,   -9.20,   14.00
124015,  232.10,  139.80,  151.00,    5.50,   -9.30,   14.00
124016,  232.00,  139.70,  152.00,    5.50,   -9.20,   14.00
124017,  232.00,  139.80,  151.00,    5.40,   -9.10,   14.00
124018,  231.90,  139.80,  152.00,    5.30,   -9.10,   14.00
124019,  231.70,  139.80,  152.00,    5.20,   -9.20,   14.00
124020,  231.90,  139.80,  152.00,    5.30,   -9.20,   14.00
124021,  232.00,  139.80,  152.00,    5.60,   -9.10,   14.00
124022,  231.90,  139.80,  150.00,    5.30,   -9.10,   14.00
124023,  232.00,  139.80,  151.00,    5.50,   -9.10,   14.00
124024,  232.00,  139.80,  151.00,    5.30,   -9.10,   14.00
124025,  231.80,  139.70,  150.00,    5.30,   -9.20,   14.00
124026,  232.00,  139.70,  150.00,    5.40,   -9.20,   14.00
124027,  232.10,  139.80,  151.00,    5.50,   -9.10,   14.00
124028,  231.90,  139.80,  151.00,    5.30,   -9.10,   14.00
124029,  232.00,  139.80,  151.00,    5.50,   -9.10,   14.00
124030,  231.80,  139.70,  151.00,    5.20,   -9.20,   14.00
124031,  232.00,  139.60,  152.00,    5.30,   -9.30,   14.00
124032,  232.00,  139.80,  151.00,    5.50,   -9.10,   14.00
124033,  231.90,  139.80,  152.00,    5.20,   -9.00,   14.00
124034,  230.30,  139.10,  151.00,    5.00,   -9.40,   14.00
124035,  222.60,  133.00,  151.00,    2.40,  -12.30,   14.00
124036,  211.00,  127.60,  153.00,   -2.60,  -14.60,   14.00
124037,  202.70,  122.90,  152.00,   -5.90,  -16.10,   14.00
124038,  197.70,  122.10,  150.00,   -7.90,  -16.50,   14.00
124039,  194.60,  119.00,  150.00,   -9.30,  -18.50,   14.00
124040,  194.00,  119.00,  149.00,   -9.40,  -18.10,   14.00
124041,  194.00,  118.80,  149.00,   -9.70,  -18.30,   14.00
124042,  194.20,  118.90,  149.00,   -9.60,  -18.30,   14.00
124043,  194.50,  118.90,  149.00,   -9.60,  -18.30,   14.00
124044,  194.50,  118.90,  149.00,   -9.80,  -18.30,   14.00
124045,  194.70,  118.90,  148.00,   -9.90,  -18.40,   14.00
124046,  194.60,  119.00,  149.00,   -9.70,  -18.30,   14.00
124047,  194.80,  119.00,  148.00,   -9.70,  -18.40,   14.00
124048,  194.80,  118.90,  148.00,   -9.60,  -18.50,   14.00
124049,  194.60,  118.90,  148.00,   -9.90,  -18.50,   14.00
124050,  195.00,  118.90,  148.00,   -9.50,  -18.50,   14.00
124051,  195.00,  119.00,  148.00,   -9.70,  -18.40,   14.00
124052,  195.00,  119.20,  148.00,   -9.80,  -18.20,   14.00
124053,  195.00,  119.10,  148.00,   -9.70,  -18.30,   14.00
124054,  195.00,  119.00,  148.00,   -9.60,  -18.40,   14.00
124055,  195.10,  119.00,  148.00,   -9.80,  -18.40,   14.00
124056,  195.10,  119.10,  148.00,   -9.50,  -18.30,   14.00
124057,  195.30,  119.10,  148.00,   -9.50,  -18.30,   14.00
124058,  194.90,  119.10,  147.00,   -9.90,  -18.30,   14.00
124059,  195.50,  119.10,  148.00,   -9.30,  -18.30,   14.00
124060,  195.10,  119.20,  147.00,   -9.70,  -18.20,   14.00
124061,  195.30,  119.20,  148.00,   -9.60,  -18.20,   14.00
124062,  194.80,  119.20,  148.00,  -10.00,  -18.20,   14.00
124063,  195.10,  119.20,  149.00,   -9.80,  -18.20,   14.00
124064,  195.20,  119.10,  149.00,   -9.70,  -18.30,   14.00
124065,  195.50,  119.10,  150.00,   -9.50,  -18.30,   14.00
124066,  195.20,  119.20,  149.00,   -9.60,  -18.20,   14.00
124067,  195.30,  119.30,  151.00,   -9.60,  -18.20,   14.00
124068,  195.30,  119.30,  151.00,   -9.60,  -18.10,   14.00
124069,  195.20,  119.30,  151.00,   -9.70,  -18.10,   14.00
124070,  195.40,  119.20,  151.00,   -9.70,  -18.20,   14.00
124071,  195.30,  119.10,  153.00,   -9.60,  -18.30,   14.00
124072,  195.40,  119.30,  154.00,   -9.70,  -18.10,   14.00
124073,  196.50,  120.20,  152.00,   -9.10,  -17.80,   14.00
124074,  199.60,  124.50,  154.00,   -8.00,  -16.00,   14.00
124075,  204.60,  125.10,  155.00,   -5.80,  -15.80,   14.00
124076,  210.60,  128.00,  156.00,   -3.20,  -13.50,   14.00
124077,  216.00,  134.20,  156.00,   -0.50,   -7.10,   14.00
124078,  214.80,  157.30,  130.00,   -4.20,   16.50,   14.00
124079,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124080,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124081,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124082,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124083,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124084,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124085,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124086,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124087,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124088,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124089,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124090,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124091,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124092,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124093,    0.00,    0.00,    1.00,    0.00,    0.00,   14.00
124094,  229.60,  166.60,  151.00,    0.60,   19.60,   14.00
124095,  230.30,  161.90,  166.00,    1.10,   15.20,   14.00
124096,  231.70,  158.00,  167.00,    2.90,   11.30,   14.00
124097,  232.40,  153.50,  183.00,    3.70,    6.40,   14.00
124098,  232.90,  151.40,  178.00,    4.80,    4.10,   14.00
124099,  233.00,  148.40,  183.00,    4.80,    0.90,   14.00
124100,  234.60,  147.70,  165.00,    6.30,    0.10,   14.00
124101,  235.00,  145.00,  161.00,    6.60,   -2.50,   14.00
124102,  235.20,  144.60,  157.00,    6.90,   -3.30,   14.00
124103,  235.30,  143.50,  163.00,    7.20,   -4.50,   14.00
124104,  235.30,  142.60,  154.00,    7.10,   -5.40,   14.00
124105,  235.40,  142.10,  156.00,    7.00,   -6.30,   14.00
124106,  235.20,  141.60,  153.00,    6.80,   -6.80,   14.00
124107,  235.20,  141.20,  154.00,    6.90,   -7.20,   14.00
124108,  235.30,  140.70,  155.00,    7.00,   -7.80,   14.00
124109,  235.10,  140.50,  152.00,    6.80,   -8.10,   14.00
124110,  235.10,  140.30,  152.00,    6.80,   -8.30,   14.00
124111,  235.30,  140.30,  152.00,    6.80,   -8.30,   14.00
124112,  235.30,  140.30,  151.00,    6.80,   -8.50,   14.00
124113,  235.10,  140.40,  151.00,    6.80,   -8.40,   14.00
124114,  235.30,  140.50,  151.00,    6.90,   -8.50,   14.00
124115,  235.20,  140.50,  152.00,    6.80,   -8.50,   14.00
124116,  235.10,  140.50,  151.00,    6.80,   -8.50,   14.00
124117,  235.10,  140.50,  151.00,    6.80,   -8.50,   14.00
124118,  235.10,  140.60,  151.00,    6.80,   -8.50,   14.00
124119,  235.10,  140.60,  151.00,    6.80,   -8.50,   14.00
124120,  235.10,  140.60,  153.00,    6.80,   -8.60,   14.00
124121,  235.00,  141.10,  152.00,    6.60,   -8.40,   14.00
124122,  236.60,  145.80,  150.00,    7.40,   -6.60,   14.00
124123,  239.80,  150.30,  150.00,    8.70,   -4.40,   14.00
124124,  243.60,  155.80,  149.00,   10.80,   -2.10,   14.00
124125,  246.80,  158.20,  149.00,   12.60,   -0.30,   14.00
124126,  248.80,  160.50,  148.00,   13.40,    0.70,   14.00
124127,  249.30,  160.50,  148.00,   13.60,    0.10,   14.00
124128,  249.40,  160.60,  147.00,   13.50,    0.20,   14.00
124129,  249.60,  160.60,  147.00,   13.50,    0.30,   14.00
124130,  249.60,  160.60,  146.00,   13.50,    0.40,   14.00
124131,  249.90,  160.50,  145.00,   13.60,    0.30,   14.00
124132,  250.00,  160.50,  145.00,   13.60,    0.30,   14.00
124133,  250.00,  160.40,  146.00,   13.60,    0.30,   14.00
124134,  250.10,  160.50,  144.00,   13.30,    0.30,   14.00
124135,  250.10,  160.50,  144.00,   13.50,    0.30,   14.00
124136,  250.10,  160.40,  145.00,   13.30,    0.30,   14.00
124137,  250.20,  160.30,  145.00,   13.50,    0.30,   14.00
124138,  250.00,  160.20,  145.00,   13.30,    0.10,   14.00
124139,  250.30,  160.20,  145.00,   13.50,    0.10,   14.00
124140,  250.40,  160.20,  144.00,   13.70,    0.10,   14.00
124141,  250.30,  160.20,  144.00,   13.60,    0.20,   14.00
124142,  250.40,  160.30,  144.00,   13.60,    0.30,   14.00
124143,  250.30,  160.20,  144.00,   13.60,    0.20,   14.00
124144,  250.40,  160.00,  145.00,   13.50,    0.00,   14.00
124145,  250.30,  160.10,  145.00,   13.80,    0.10,   14.00
124146,  250.50,  160.10,  145.00,   13.80,    0.10,   14.00
124147,  250.30,  160.00,  146.00,   13.80,    0.00,   14.00
124148,  250.30,  160.00,  146.00,   13.60,    0.10,   14.00
124149,  250.40,  160.00,  147.00,   13.90,    0.10,   14.00
124150,  250.40,  160.10,  146.00,   13.60,    0.10,   14.00
124151,  250.40,  160.20,  148.00,   13.90,    0.30,   14.00
124152,  250.50,  160.10,  149.00,   13.80,    0.20,   14.00
124153,  250.60,  160.10,  149.00,   14.10,    0.20,   14.00
124154,  250.80,  160.20,  150.00,   14.10,    0.30,   14.00
124155,  250.80,  160.30,  150.00,   14.30,    0.40,   14.00
124156,  251.00,  160.20,  151.00,   14.30,    0.30,   14.00
124157,  251.00,  160.10,  152.00,   14.50,    0.20,   14.00
124158,  252.00,  159.80,  153.00,   14.50,    0.30,   14.00
124159,  258.60,  154.50,  154.00,   17.80,   -1.80,   14.00
124160,  269.10,  149.00,  154.00,   22.70,   -3.50,   14.00
124161,  278.50,  143.10,  154.00,   26.70,   -6.30,   14.00
124162,  285.80,  139.80,  154.00,   30.30,   -9.10,   14.00
124163,  289.30,  138.90,  155.00,   31.50,   -8.90,   14.00
124164,  291.10,  137.80,  155.00,   32.60,   -9.60,   14.00
124165,  291.30,  137.20,  155.00,   32.40,  -10.10,   14.00
124166,  291.60,  137.10,  155.00,   32.40,  -10.30,   14.00
124167,  291.70,  137.10,  156.00,   32.50,  -10.30,   14.00
124168,  292.20,  137.10,  156.00,   32.90,  -10.30,   14.00
124169,  292.30,  137.20,  157.00,   32.50,  -10.20,   14.00
124170,  292.50,  137.20,  157.00,   32.80,  -10.30,   14.00
124171,  292.60,  137.10,  157.00,   32.50,  -10.30,   14.00
124172,  292.70,  137.20,  157.00,   32.80,  -10.30,   14.00
124173,  293.00,  137.30,  158.00,   32.90,  -10.20,   14.00
124174,  292.80,  137.30,  158.00,   32.80,  -10.10,   14.00
124175,  293.00,  137.30,  159.00,   32.90,  -10.10,   14.00
124176,  293.00,  137.30,  160.00,   32.80,  -10.10,   14.00
124177,  293.00,  137.30,  160.00,   32.90,  -10.30,   14.00
124178,  293.10,  137.20,  159.00,   33.00,  -10.30,   14.00
124179,  293.30,  137.20,  158.00,   33.10,  -10.30,   14.00
124180,  293.00,  137.20,  160.00,   32.70,  -10.30,   14.00
124181,  293.10,  137.20,  157.00,   33.00,  -10.30,   14.00
124182,  293.30,  137.10,  157.00,   33.10,  -10.30,   14.00
124183,  293.30,  137.10,  159.00,   33.10,  -10.40,   14.00
124184,  293.00,  137.00,  156.00,   33.00,  -10.50,   14.00
124185,  293.00,  137.00,  156.00,   32.90,  -10.60,   14.00
124186,  293.30,  136.90,  155.00,   33.10,  -10.60,   14.00
124187,  293.30,  137.00,  155.00,   33.10,  -10.60,   14.00
124188,  293.30,  136.90,  155.00,   33.10,  -10.60,   14.00
124189,  293.30,  136.70,  155.00,   33.10,  -10.80,   14.00
124190,  293.10,  136.70,  157.00,   32.90,  -10.80,   14.00
124191,  293.10,  136.70,  154.00,   33.00,  -10.80,   14.00
124192,  293.30,  136.60,  155.00,   33.00,  -10.90,   14.00
124193,  293.20,  136.60,  154.00,   32.80,  -10.90,   14.00
124194,  293.30,  136.60,  154.00,   32.90,  -10.90,   14.00
124195,  293.20,  136.50,  155.00,   32.80,  -11.00,   14.00
124196,  293.30,  136.50,  155.00,   32.80,  -10.90,   14.00
124197,  293.10,  136.60,  155.00,   32.60,  -10.80,   14.00
124198,  292.60,  136.60,  155.00,   33.00,  -10.80,   14.00
124199,  283.60,  136.80,  157.00,   30.40,  -10.70,   14.00
124200,  262.30,  136.80,  160.00,   20.50,  -10.90,   14.00
124201,  246.70,  137.10,  160.00,   13.60,  -10.90,   14.00
124202,  240.30,  138.00,  158.00,   10.80,  -10.50,   14.00
124203,  238.30,  138.60,  160.00,    9.30,  -10.10,   14.00
124204,  238.30,  138.70,  159.00,    8.90,  -10.10,   14.00
124205,  238.30,  138.70,  159.00,    9.10,  -10.10,   14.00
124206,  238.60,  138.70,  160.00,    9.30,  -10.10,   14.00
124207,  238.70,  138.70,  160.00,    9.30,  -10.10,   14.00
124208,  238.90,  138.80,  158.00,    9.40,  -10.00,   14.00
124209,  239.00,  138.80,  160.00,    9.40,   -9.90,   14.00
124210,  239.00,  138.60,  160.00,    9.60,  -10.00,   14.00
124211,  239.00,  138.60,  160.00,    9.50,  -10.00,   14.00
124212,  239.00,  138.70,  160.00,    9.60,   -9.90,   14.00
124213,  239.20,  138.70,  161.00,    9.40,   -9.90,   14.00
124214,  239.10,  138.70,  159.00,    9.10,   -9.80,   14.00
124215,  239.40,  138.70,  161.00,    9.30,   -9.80,   14.00
124216,  239.10,  138.70,  160.00,    9.30,   -9.90,   14.00
124217,  239.40,  138.80,  160.00,    9.30,   -9.80,   14.00
124218,  239.50,  138.80,  160.00,    9.50,   -9.70,   14.00
124219,  239.50,  138.70,  159.00,    9.40,   -9.80,   14.00
124220,  239.60,  138.60,  159.00,    9.60,   -9.90,   14.00
124221,  239.60,  138.60,  160.00,    9.30,   -9.90,   14.00
124222,  239.60,  138.60,  159.00,    9.50,   -9.90,   14.00
124223,  239.60,  138.60,  158.00,    9.30,  -10.00,   14.00
124224,  239.60,  138.50,  157.00,    9.30,  -10.00,   14.00
124225,  239.60,  138.50,  157.00,    9.10,  -10.00,   14.00
124226,  239.60,  138.50,  157.00,    9.20,  -10.00,   14.00
124227,  239.50,  138.50,  155.00,    9.00,  -10.00,   14.00
124228,  239.70,  138.50,  156.00,    9.30,  -10.00,   14.00
124229,  239.70,  138.50,  155.00,    9.20,  -10.00,   14.00
124230,  239.60,  138.50,  156.00,    9.20,  -10.00,   14.00
124231,  239.70,  138.50,  156.00,    9.20,  -10.00,   14.00
124232,  239.60,  138.60,  155.00,    9.20,   -9.90,   14.00
124233,  239.50,  138.50,  155.00,    8.80,  -10.00,   14.00
124234,  239.80,  138.40,  155.00,    9.00,  -10.00,   14.00
124235,  239.80,  138.40,  155.00,    9.00,  -10.00,   14.00
124236,  239.60,  138.40,  156.00,    8.80,  -10.00,   14.00
124237,  239.60,  138.50,  155.00,    9.00,  -10.00,   14.00
124238,  239.40,  138.50,  156.00,    8.90,   -9.90,   14.00
124239,  239.40,  138.30,  154.00,    8.90,  -10.00,   14.00
124240,  239.30,  138.30,  155.00,    8.80,  -10.00,   14.00
124241,  239.50,  138.40,  155.00,    9.20,   -9.90,   14.00
124242,  239.40,  138.60,  154.00,    9.10,   -9.80,   14.00
124243,  238.90,  142.30,  153.00,    9.00,   -8.60,   14.00
124244,  241.50,  149.80,  154.00,   10.20,   -5.10,   14.00
124245,  246.10,  156.80,  152.00,   12.50,   -2.00,   14.00
124246,  251.10,  162.30,  153.00,   15.00,    0.60,   14.00
124247,  253.70,  162.70,  153.00,   15.80,    0.80,   14.00
124248,  254.80,  163.30,  152.00,   16.30,    1.00,   14.00
124249,  255.10,  163.10,  153.00,   16.50,    1.10,   14.00
124250,  255.30,  163.10,  152.00,   16.10,    1.30,   14.00
124251,  255.60,  162.90,  151.00,   16.50,    1.10,   14.00
124252,  255.60,  162.80,  151.00,   16.80,    1.20,   14.00
124253,  255.80,  162.80,  151.00,   16.70,    1.10,   14.00
124254,  256.00,  162.80,  152.00,   16.80,    1.20,   14.00
124255,  256.20,  162.60,  151.00,   17.00,    1.20,   14.00
124256,  256.30,  162.60,  149.00,   16.80,    1.20,   14.00
124257,  256.40,  162.60,  149.00,   16.70,    1.30,   14.00
124258,  256.50,  162.60,  148.00,   16.80,    1.30,   14.00
124259,  256.50,  162.60,  149.00,   16.60,    1.20,   14.00
124260,  256.70,  162.60,  148.00,   16.90,    1.20,   14.00
124261,  256.80,  162.60,  150.00,   16.60,    1.30,   14.00
124262,  256.60,  162.50,  149.00,   16.60,    1.10,   14.00
124263,  256.70,  162.40,  148.00,   16.60,    1.20,   14.00
124264,  256.80,  162.50,  147.00,   16.90,    1.30,   14.00
124265,  257.00,  162.40,  149.00,   16.70,    1.20,   14.00
124266,  257.10,  162.30,  148.00,   17.00,    1.10,   14.00
124267,  257.10,  162.20,  148.00,   17.00,    1.10,   14.00
124268,  257.00,  162.20,  148.00,   17.00,    1.10,   14.00
124269,  257.10,  162.30,  148.00,   17.10,    1.10,   14.00
124270,  257.10,  162.30,  148.00,   17.00,    1.10,   14.00
124271,  257.30,  162.20,  149.00,   17.20,    1.10,   14.00
124272,  257.10,  162.20,  149.00,   17.00,    1.10,   14.00
124273,  257.30,  162.10,  150.00,   17.20,    1.00,   14.00
124274,  257.30,  162.10,  150.00,   17.10,    1.00,   14.00
124275,  257.50,  162.10,  149.00,   17.30,    1.10,   14.00
124276,  257.50,  162.20,  152.00,   17.30,    1.10,   14.00
124277,  257.50,  162.20,  152.00,   17.30,    1.10,   14.00
124278,  252.40,  162.30,  155.00,   15.70,    1.20,   14.00
124279,  233.30,  162.90,  156.00,    7.50,    1.40,   14.00
124280,  212.10,  163.70,  155.00,   -1.00,    1.70,   14.00
124281,  198.00,  164.50,  151.00,   -7.70,    2.00,   14.00
124282,  193.80,  164.60,  153.00,   -9.10,    2.20,   14.00
124283,  193.10,  164.40,  153.00,   -9.50,    2.30,   14.00
124284,  193.20,  164.20,  155.00,   -9.80,    2.20,   14.00
124285,  193.50,  164.30,  154.00,   -9.70,    2.30,   14.00
124286,  193.70,  164.30,  153.00,   -9.80,    2.30,   14.00
124287,  194.00,  164.30,  155.00,   -9.50,    2.30,   14.00
124288,  194.00,  164.40,  156.00,   -9.50,    2.40,   14.00
124289,  194.20,  164.40,  155.00,   -9.50,    2.40,   14.00
124290,  194.30,  164.30,  156.00,   -9.50,    2.30,   14.00
124291,  194.60,  164.50,  156.00,   -9.30,    2.50,   14.00
124292,  194.60,  164.50,  157.00,   -9.50,    2.50,   14.00
124293,  194.60,  164.40,  155.00,   -9.50,    2.40,   14.00
124294,  195.00,  164.50,  156.00,   -9.30,    2.50,   14.00
124295,  195.20,  164.40,  157.00,   -9.10,    2.40,   14.00
124296,  195.20,  164.30,  157.00,   -9.30,    2.30,   14.00
