time_s	task	event	info	record_time_s
-25.3326	Fixation	DecideNewState	FIXATION_PERIOD	-25.3314
-25.3162	Fixation	NewState	POSTFIXATION	-25.3139
-25.3162	Fixation	NewState	FIXATION_PERIOD	-25.3138
-25.2790	Fixation	Reward	Auto	-25.2560
-25.2790	Fixation	TaskReward	0.0228	-25.2557
-25.2412	Fixation	Fixation	Out	-25.2409
-25.2412	Fixation	Fixation	Out	-25.2374
-24.7460	Fixation	DecideNewState	POSTFIXATION	-24.7457
-24.7460	Fixation	DecideNewState	FIXATION_PERIOD	-24.7451
-24.7296	Fixation	NewState	POSTFIXATION	-24.7277
-24.7296	Fixation	NewState	FIXATION_PERIOD	-24.7276
-24.2683	Fixation	Fixation	In	-24.2681
-24.1588	Fixation	DecideNewState	POSTFIXATION	-24.1586
-24.1588	Fixation	DecideNewState	FIXATION_PERIOD	-24.1580
-24.1429	Fixation	NewState	POSTFIXATION	-24.1406
-24.1429	Fixation	NewState	FIXATION_PERIOD	-24.1405
-23.6673	Fixation	Fixation	Out	-23.6671
-23.6673	Fixation	Fixation	Out	-23.6635
-23.6002	Fixation	DecideNewState	POSTFIXATION	-23.6000
-23.6002	Fixation	DecideNewState	TRIAL_END	-23.5990
-23.5830	Fixation	NewState	POSTFIXATION	-23.5810
-23.5830	Fixation	NewState	TRIAL_END	-23.5809
-23.5830	Fixation	TrialCompleted	n/a	-23.5451
-23.5830	Fixation	DecideNewState	INIT_TRIAL	-23.5436
-23.5830	Fixation	DecideNewState	PREFIXATION	-23.5249
-23.5163	Fixation	NewState	INIT_TRIAL	-23.5140
-23.5163	Fixation	NewState	PREFIXATION	-23.5139
-23.0529	Fixation	DecideNewState	FIXATION_PERIOD	-23.0527
-23.0363	Fixation	NewState	FIXATION_PERIOD	-23.0340
-22.8679	Fixation	Fixation	In	-22.8677
-22.4654	Fixation	DecideNewState	POSTFIXATION	-22.4650
-22.4654	Fixation	DecideNewState	FIXATION_PERIOD	-22.4644
-22.4497	Fixation	NewState	POSTFIXATION	-22.4478
-22.4497	Fixation	NewState	FIXATION_PERIOD	-22.4477
-21.8929	Fixation	DecideNewState	POSTFIXATION	-21.8927
-21.8929	Fixation	ResponseGiven	CORRECT	-21.8923
-21.8929	Fixation	ResponseReward	0.0228	-21.8920
-21.8929	Fixation	DecideNewState	FIXATION_PERIOD	-21.8917
-21.8764	Fixation	NewState	POSTFIXATION	-21.8741
-21.8764	Fixation	NewState	FIXATION_PERIOD	-21.8740
-21.8394	Fixation	Reward	Auto	-21.8164
-21.8394	Fixation	TaskReward	0.0228	-21.8160
-21.3457	Fixation	DecideNewState	POSTFIXATION	-21.3455
-21.3457	Fixation	ResponseGiven	CORRECT	-21.3451
-21.3457	Fixation	ResponseReward	0.0228	-21.3449
-21.3457	Fixation	DecideNewState	FIXATION_PERIOD	-21.3445
-21.3297	Fixation	NewState	POSTFIXATION	-21.3279
-21.3297	Fixation	NewState	FIXATION_PERIOD	-21.3278
-21.2930	Fixation	Reward	Auto	-21.2700
-21.2930	Fixation	TaskReward	0.0228	-21.2697
-20.9875	Fixation	Fixation	Out	-20.9873
-20.9875	Fixation	Fixation	Out	-20.9833
-20.7733	Fixation	DecideNewState	POSTFIXATION	-20.7731
-20.7733	Fixation	DecideNewState	FIXATION_PERIOD	-20.7725
-20.7564	Fixation	NewState	POSTFIXATION	-20.7545
-20.7564	Fixation	NewState	FIXATION_PERIOD	-20.7544
-20.1909	Fixation	Fixation	In	-20.1907
-20.1782	Fixation	DecideNewState	POSTFIXATION	-20.1780
-20.1782	Fixation	DecideNewState	FIXATION_PERIOD	-20.1774
-20.1698	Fixation	NewState	POSTFIXATION	-20.1679
-20.1698	Fixation	NewState	FIXATION_PERIOD	-20.1678
-19.5994	Fixation	DecideNewState	POSTFIXATION	-19.5992
-19.5994	Fixation	ResponseGiven	CORRECT	-19.5988
-19.5994	Fixation	ResponseReward	0.0228	-19.5985
-19.5994	Fixation	DecideNewState	FIXATION_PERIOD	-19.5982
-19.5831	Fixation	NewState	POSTFIXATION	-19.5808
-19.5831	Fixation	NewState	FIXATION_PERIOD	-19.5807
-19.5462	Fixation	Reward	Auto	-19.5232
-19.5462	Fixation	TaskReward	0.0228	-19.5228
-19.1342	Fixation	Fixation	Out	-19.1340
-19.1342	Fixation	Fixation	Out	-19.1303
-19.0129	Fixation	DecideNewState	POSTFIXATION	-19.0127
-19.0129	Fixation	DecideNewState	FIXATION_PERIOD	-19.0121
-18.9965	Fixation	NewState	POSTFIXATION	-18.9947
-18.9965	Fixation	NewState	FIXATION_PERIOD	-18.9946
-18.4259	Fixation	DecideNewState	POSTFIXATION	-18.4256
-18.4259	Fixation	DecideNewState	TRIAL_END	-18.4247
-18.4099	Fixation	NewState	POSTFIXATION	-18.4075
-18.4099	Fixation	NewState	TRIAL_END	-18.4075
-18.4099	Fixation	TrialCompleted	n/a	-18.3728
-18.4099	Fixation	NewMiniBlock	4	-18.3711
-18.4099	Fixation	DecideNewState	INIT_TRIAL	-18.3709
-18.4099	Fixation	DecideNewState	PREFIXATION	-18.3512
-18.3432	Fixation	NewState	INIT_TRIAL	-18.3409
-18.3432	Fixation	NewState	PREFIXATION	-18.3408
-18.0559	Fixation	Fixation	In	-18.0557
-17.8925	Fixation	DecideNewState	FIXATION_PERIOD	-17.8923
-17.8766	Fixation	NewState	FIXATION_PERIOD	-17.8742
-17.3060	Fixation	DecideNewState	POSTFIXATION	-17.3058
-17.3060	Fixation	ResponseGiven	CORRECT	-17.3054
-17.3060	Fixation	ResponseReward	0.0228	-17.3052
-17.3060	Fixation	DecideNewState	FIXATION_PERIOD	-17.3048
-17.2899	Fixation	NewState	POSTFIXATION	-17.2880
-17.2899	Fixation	NewState	FIXATION_PERIOD	-17.2879
-17.2530	Fixation	Reward	Auto	-17.2300
-17.2530	Fixation	TaskReward	0.0228	-17.2297
-16.9816	Fixation	Fixation	Out	-16.9814
-16.9816	Fixation	Fixation	Out	-16.9778
-16.7199	Fixation	DecideNewState	POSTFIXATION	-16.7197
-16.7199	Fixation	DecideNewState	FIXATION_PERIOD	-16.7191
-16.7033	Fixation	NewState	POSTFIXATION	-16.7010
-16.7033	Fixation	NewState	FIXATION_PERIOD	-16.7009
-16.1610	Fixation	Fixation	In	-16.1607
-16.1239	Fixation	DecideNewState	POSTFIXATION	-16.1236
-16.1239	Fixation	DecideNewState	FIXATION_PERIOD	-16.1230
-16.1166	Fixation	NewState	POSTFIXATION	-16.1147
-16.1166	Fixation	NewState	FIXATION_PERIOD	-16.1146
-15.5592	Fixation	DecideNewState	POSTFIXATION	-15.5590
-15.5592	Fixation	ResponseGiven	CORRECT	-15.5586
-15.5592	Fixation	ResponseReward	0.0228	-15.5584
-15.5592	Fixation	DecideNewState	FIXATION_PERIOD	-15.5580
-15.5433	Fixation	NewState	POSTFIXATION	-15.5410
-15.5433	Fixation	NewState	FIXATION_PERIOD	-15.5409
-15.5059	Fixation	Reward	Auto	-15.4828
-15.5059	Fixation	TaskReward	0.0228	-15.4825
-15.4637	Fixation	Fixation	Out	-15.4634
-15.4637	Fixation	Fixation	Out	-15.4599
-15.1300	Fixation	Fixation	In	-15.1298
-15.0125	Fixation	DecideNewState	POSTFIXATION	-15.0123
-15.0125	Fixation	DecideNewState	FIXATION_PERIOD	-15.0117
-14.9967	Fixation	NewState	POSTFIXATION	-14.9948
-14.9967	Fixation	NewState	FIXATION_PERIOD	-14.9947
-14.4527	Fixation	DecideNewState	POSTFIXATION	-14.4525
-14.4527	Fixation	ResponseGiven	CORRECT	-14.4521
-14.4527	Fixation	ResponseReward	0.0228	-14.4518
-14.4527	Fixation	DecideNewState	FIXATION_PERIOD	-14.4514
-14.4367	Fixation	NewState	POSTFIXATION	-14.4343
-14.4367	Fixation	NewState	FIXATION_PERIOD	-14.4342
-14.3988	Fixation	Reward	Auto	-14.3758
-14.3988	Fixation	TaskReward	0.0228	-14.3755
-13.9097	Fixation	DecideNewState	POSTFIXATION	-13.9095
-13.9097	Fixation	ResponseGiven	CORRECT	-13.9091
-13.9097	Fixation	ResponseReward	0.0228	-13.9088
-13.9097	Fixation	DecideNewState	FIXATION_PERIOD	-13.9083
-13.8901	Fixation	NewState	POSTFIXATION	-13.8878
-13.8901	Fixation	NewState	FIXATION_PERIOD	-13.8877
-13.8495	Fixation	Reward	Auto	-13.8265
-13.8495	Fixation	TaskReward	0.0228	-13.8262
-13.3463	Fixation	DecideNewState	POSTFIXATION	-13.3461
-13.3463	Fixation	ResponseGiven	CORRECT	-13.3458
-13.3463	Fixation	ResponseReward	0.0228	-13.3455
-13.3463	Fixation	DecideNewState	TRIAL_END	-13.3448
-13.3301	Fixation	NewState	POSTFIXATION	-13.3278
-13.3301	Fixation	NewState	TRIAL_END	-13.3277
-13.2922	Fixation	Reward	Auto	-13.2691
-13.2922	Fixation	TaskReward	0.0228	-13.2688
-13.3301	Fixation	TrialCompleted	n/a	-13.2686
-13.3301	Fixation	DecideNewState	INIT_TRIAL	-13.2672
-13.2535	Fixation	Fixation	Out	-13.2533
-13.2535	Fixation	Fixation	Out	-13.2498
-13.3301	Fixation	DecideNewState	PREFIXATION	-13.2496
-13.2368	Fixation	NewState	INIT_TRIAL	-13.2344
-13.2368	Fixation	NewState	PREFIXATION	-13.2343
-13.2255	Fixation	Fixation	In	-13.2253
-12.7869	Fixation	DecideNewState	FIXATION_PERIOD	-12.7866
-12.7701	Fixation	NewState	FIXATION_PERIOD	-12.7678
-12.2130	Fixation	DecideNewState	POSTFIXATION	-12.2128
-12.2130	Fixation	ResponseGiven	CORRECT	-12.2125
-12.2130	Fixation	ResponseReward	0.0228	-12.2122
-12.2130	Fixation	DecideNewState	FIXATION_PERIOD	-12.2119
-12.1968	Fixation	NewState	POSTFIXATION	-12.1945
-12.1968	Fixation	NewState	FIXATION_PERIOD	-12.1944
-12.1601	Fixation	Reward	Auto	-12.1371
-12.1601	Fixation	TaskReward	0.0228	-12.1368
-11.6263	Fixation	DecideNewState	POSTFIXATION	-11.6261
-11.6263	Fixation	ResponseGiven	CORRECT	-11.6257
-11.6263	Fixation	ResponseReward	0.0228	-11.6254
-11.6263	Fixation	DecideNewState	FIXATION_PERIOD	-11.6251
-11.6102	Fixation	NewState	POSTFIXATION	-11.6083
-11.6102	Fixation	NewState	FIXATION_PERIOD	-11.6082
-11.5731	Fixation	Reward	Auto	-11.5500
-11.5731	Fixation	TaskReward	0.0228	-11.5497
-11.0796	Fixation	DecideNewState	POSTFIXATION	-11.0794
-11.0796	Fixation	ResponseGiven	CORRECT	-11.0789
-11.0796	Fixation	ResponseReward	0.0228	-11.0785
-11.0796	Fixation	DecideNewState	FIXATION_PERIOD	-11.0782
-11.0635	Fixation	NewState	POSTFIXATION	-11.0617
-11.0635	Fixation	NewState	FIXATION_PERIOD	-11.0617
-11.0270	Fixation	Reward	Auto	-11.0039
-11.0270	Fixation	TaskReward	0.0228	-11.0036
-10.5335	Fixation	DecideNewState	POSTFIXATION	-10.5333
-10.5335	Fixation	ResponseGiven	CORRECT	-10.5330
-10.5335	Fixation	ResponseReward	0.0228	-10.5327
-10.5335	Fixation	DecideNewState	FIXATION_PERIOD	-10.5324
-10.5169	Fixation	NewState	POSTFIXATION	-10.5150
-10.5169	Fixation	NewState	FIXATION_PERIOD	-10.5149
-10.4802	Fixation	Reward	Auto	-10.4571
-10.4802	Fixation	TaskReward	0.0228	-10.4568
-10.2555	PreTriggerFixation	KeyPressed	CountDownToMRITrigger	-10.2553
-9.9467	Fixation	DecideNewState	POSTFIXATION	-9.9465
-9.9467	Fixation	ResponseGiven	CORRECT	-9.9461
-9.9467	Fixation	ResponseReward	0.0228	-9.9458
-9.9467	Fixation	DecideNewState	FIXATION_PERIOD	-9.9455
-9.9302	Fixation	NewState	POSTFIXATION	-9.9279
-9.9302	Fixation	NewState	FIXATION_PERIOD	-9.9278
-9.8934	Fixation	Reward	Auto	-9.8704
-9.8934	Fixation	TaskReward	0.0228	-9.8700
-9.3994	Fixation	DecideNewState	POSTFIXATION	-9.3992
-9.3994	Fixation	ResponseGiven	CORRECT	-9.3988
-9.3994	Fixation	ResponseReward	0.0228	-9.3986
-9.3994	Fixation	DecideNewState	FIXATION_PERIOD	-9.3982
-9.3836	Fixation	NewState	POSTFIXATION	-9.3813
-9.3836	Fixation	NewState	FIXATION_PERIOD	-9.3812
-9.3463	Fixation	Reward	Auto	-9.3233
-9.3463	Fixation	TaskReward	0.0228	-9.3230
-9.2017	Fixation	Fixation	Out	-9.2015
-9.2017	Fixation	Fixation	Out	-9.1976
-8.8126	Fixation	DecideNewState	POSTFIXATION	-8.8124
-8.8126	Fixation	DecideNewState	FIXATION_PERIOD	-8.8118
-8.7970	Fixation	NewState	POSTFIXATION	-8.7950
-8.7970	Fixation	NewState	FIXATION_PERIOD	-8.7949
-8.2265	Fixation	DecideNewState	POSTFIXATION	-8.2263
-8.2265	Fixation	DecideNewState	TRIAL_END	-8.2253
-8.2103	Fixation	NewState	POSTFIXATION	-8.2080
-8.2103	Fixation	NewState	TRIAL_END	-8.2079
-8.2103	Fixation	TrialCompleted	n/a	-8.1728
-8.2103	Fixation	DecideNewState	INIT_TRIAL	-8.1714
-8.2103	Fixation	DecideNewState	PREFIXATION	-8.1520
-8.1437	Fixation	NewState	INIT_TRIAL	-8.1414
-8.1437	Fixation	NewState	PREFIXATION	-8.1413
-7.9468	n/a	Response_Initiate	Left	-7.9467
-7.7426	Fixation	Fixation	In	-7.7424
-7.6804	Fixation	DecideNewState	FIXATION_PERIOD	-7.6802
-7.6637	Fixation	NewState	FIXATION_PERIOD	-7.6614
-7.1197	Fixation	DecideNewState	POSTFIXATION	-7.1195
-7.1197	Fixation	ResponseGiven	CORRECT	-7.1191
-7.1197	Fixation	ResponseReward	0.0228	-7.1189
-7.1197	Fixation	DecideNewState	FIXATION_PERIOD	-7.1186
-7.1037	Fixation	NewState	POSTFIXATION	-7.1014
-7.1037	Fixation	NewState	FIXATION_PERIOD	-7.1013
-7.0666	Fixation	Reward	Auto	-7.0436
-7.0666	Fixation	TaskReward	0.0228	-7.0433
-6.8978	n/a	Response_Release	Left	-6.8977
-6.5331	Fixation	DecideNewState	POSTFIXATION	-6.5328
-6.5331	Fixation	ResponseGiven	CORRECT	-6.5325
-6.5331	Fixation	ResponseReward	0.0228	-6.5322
-6.5331	Fixation	DecideNewState	FIXATION_PERIOD	-6.5318
-6.5171	Fixation	NewState	POSTFIXATION	-6.5153
-6.5171	Fixation	NewState	FIXATION_PERIOD	-6.5152
-6.4804	Fixation	Reward	Auto	-6.4573
-6.4804	Fixation	TaskReward	0.0228	-6.4570
-5.9466	Fixation	DecideNewState	POSTFIXATION	-5.9464
-5.9466	Fixation	ResponseGiven	CORRECT	-5.9460
-5.9466	Fixation	ResponseReward	0.0228	-5.9458
-5.9466	Fixation	DecideNewState	FIXATION_PERIOD	-5.9454
-5.9304	Fixation	NewState	POSTFIXATION	-5.9281
-5.9304	Fixation	NewState	FIXATION_PERIOD	-5.9280
-5.8936	Fixation	Reward	Auto	-5.8705
-5.8936	Fixation	TaskReward	0.0228	-5.8702
-5.3600	Fixation	DecideNewState	POSTFIXATION	-5.3598
-5.3600	Fixation	ResponseGiven	CORRECT	-5.3594
-5.3600	Fixation	ResponseReward	0.0228	-5.3592
-5.3600	Fixation	DecideNewState	FIXATION_PERIOD	-5.3589
-5.3438	Fixation	NewState	POSTFIXATION	-5.3415
-5.3438	Fixation	NewState	FIXATION_PERIOD	-5.3414
-5.3055	Fixation	Reward	Auto	-5.2825
-5.3055	Fixation	TaskReward	0.0228	-5.2822
-5.2688	Fixation	Fixation	Out	-5.2686
-5.2688	Fixation	Fixation	Out	-5.2650
-4.7738	Fixation	DecideNewState	POSTFIXATION	-4.7736
-4.7738	Fixation	DecideNewState	FIXATION_PERIOD	-4.7730
-4.7571	Fixation	NewState	POSTFIXATION	-4.7552
-4.7571	Fixation	NewState	FIXATION_PERIOD	-4.7552
-4.1869	Fixation	DecideNewState	POSTFIXATION	-4.1867
-4.1869	Fixation	DecideNewState	FIXATION_PERIOD	-4.1861
-4.1705	Fixation	NewState	POSTFIXATION	-4.1682
-4.1705	Fixation	NewState	FIXATION_PERIOD	-4.1681
-4.1613	Fixation	Fixation	In	-4.1611
-3.9485	Fixation	Fixation	Out	-3.9483
-3.9485	Fixation	Fixation	Out	-3.9448
-3.6131	Fixation	DecideNewState	POSTFIXATION	-3.6129
-3.6131	Fixation	DecideNewState	FIXATION_PERIOD	-3.6123
-3.5972	Fixation	NewState	POSTFIXATION	-3.5949
-3.5972	Fixation	NewState	FIXATION_PERIOD	-3.5948
-3.0526	Fixation	DecideNewState	POSTFIXATION	-3.0524
-3.0526	Fixation	DecideNewState	TRIAL_END	-3.0513
-3.0372	Fixation	NewState	POSTFIXATION	-3.0349
-3.0372	Fixation	NewState	TRIAL_END	-3.0348
-3.0372	Fixation	TrialCompleted	n/a	-2.9990
-2.9981	Fixation	DecideNewState	TRIAL_END	-2.9980
-2.9839	Fixation	NewState	TRIAL_END	-2.9816
-2.9688	n/a	MRI_Trigger	Waiting	-2.9687
0.0000	n/a	MRI_Trigger	Received	0.0005
n/a	n/a	MRI_Trigger_Received	2.9688	0.0008
0.0011	n/a	WarmupLoop	BeginLoop	0.0012
-2.9706	Fixation	NewMiniBlock	5	0.0016
-2.9706	Fixation	DecideNewState	INIT_TRIAL	0.0017
0.0181	Fixation	Fixation	In	0.0183
-2.9706	Fixation	DecideNewState	PREFIXATION	0.0306
0.0310	Fixation	DecideNewState	FIXATION_PERIOD	0.0312
0.0426	Fixation	NewState	INIT_TRIAL	0.0446
0.0426	Fixation	NewState	PREFIXATION	0.0447
0.0426	Fixation	NewState	FIXATION_PERIOD	0.0448
0.6000	Fixation	DecideNewState	POSTFIXATION	0.6003
0.6000	Fixation	ResponseGiven	CORRECT	0.6011
0.6000	Fixation	ResponseReward	0.0228	0.6014
0.6000	Fixation	DecideNewState	FIXATION_PERIOD	0.6018
0.6159	Fixation	NewState	POSTFIXATION	0.6179
0.6159	Fixation	NewState	FIXATION_PERIOD	0.6180
0.6247	Fixation	Fixation	Out	0.6249
0.6247	Fixation	Fixation	Out	0.6285
0.6481	Fixation	Reward	Auto	0.6711
0.6481	Fixation	TaskReward	0.0228	0.6714
1.1462	Fixation	DecideNewState	POSTFIXATION	1.1465
1.1462	Fixation	DecideNewState	FIXATION_PERIOD	1.1476
1.1626	Fixation	NewState	POSTFIXATION	1.1648
1.1626	Fixation	NewState	FIXATION_PERIOD	1.1649
1.1717	Fixation	Fixation	In	1.1719
1.7329	Fixation	DecideNewState	POSTFIXATION	1.7331
1.7329	Fixation	ResponseGiven	CORRECT	1.7336
1.7329	Fixation	ResponseReward	0.020861	1.7339
1.7329	Fixation	DecideNewState	FIXATION_PERIOD	1.7344
1.7492	Fixation	NewState	POSTFIXATION	1.7519
1.7492	Fixation	NewState	FIXATION_PERIOD	1.7520
1.7868	Fixation	Reward	Auto	1.8078
1.7868	Fixation	TaskReward	0.020861	1.8082
2.2791	Fixation	DecideNewState	POSTFIXATION	2.2794
2.2791	Fixation	ResponseGiven	CORRECT	2.2799
2.2791	Fixation	ResponseReward	0.0228	2.2802
2.2791	Fixation	DecideNewState	FIXATION_PERIOD	2.2806
2.2959	Fixation	NewState	POSTFIXATION	2.2985
2.2959	Fixation	NewState	FIXATION_PERIOD	2.2986
2.3332	Fixation	Reward	Auto	2.3562
2.3332	Fixation	TaskReward	0.0228	2.3566
2.8261	Fixation	DecideNewState	POSTFIXATION	2.8263
2.8261	Fixation	ResponseGiven	CORRECT	2.8269
2.8261	Fixation	ResponseReward	0.0228	2.8271
2.8261	Fixation	DecideNewState	FIXATION_PERIOD	2.8275
2.8425	Fixation	NewState	POSTFIXATION	2.8452
2.8425	Fixation	NewState	FIXATION_PERIOD	2.8453
2.8801	Fixation	Reward	Auto	2.9031
2.8801	Fixation	TaskReward	0.0228	2.9034
3.3732	Fixation	DecideNewState	POSTFIXATION	3.3734
3.3732	Fixation	ResponseGiven	CORRECT	3.3739
3.3732	Fixation	ResponseReward	0.0228	3.3742
3.3732	Fixation	DecideNewState	FIXATION_PERIOD	3.3746
3.3892	Fixation	NewState	POSTFIXATION	3.3910
3.3892	Fixation	NewState	FIXATION_PERIOD	3.3911
3.4258	Fixation	Reward	Auto	3.4489
3.4258	Fixation	TaskReward	0.0228	3.4492
3.9198	Fixation	DecideNewState	POSTFIXATION	3.9200
3.9198	Fixation	ResponseGiven	CORRECT	3.9205
3.9198	Fixation	ResponseReward	0.0228	3.9208
3.9198	Fixation	DecideNewState	FIXATION_PERIOD	3.9211
3.9358	Fixation	NewState	POSTFIXATION	3.9377
3.9358	Fixation	NewState	FIXATION_PERIOD	3.9377
3.9680	Fixation	Reward	Auto	3.9910
3.9680	Fixation	TaskReward	0.0228	3.9913
4.4614	Fixation	DecideNewState	POSTFIXATION	4.4616
4.4614	Fixation	ResponseGiven	CORRECT	4.4621
4.4614	Fixation	ResponseReward	0.0228	4.4624
4.4614	Fixation	DecideNewState	TRIAL_END	4.4631
4.4691	Fixation	NewState	POSTFIXATION	4.4714
4.4691	Fixation	NewState	TRIAL_END	4.4715
4.5066	Fixation	Reward	Auto	4.5296
4.5066	Fixation	TaskReward	0.0228	4.5299
4.4691	Fixation	TrialCompleted	n/a	4.5301
4.4691	Fixation	DecideNewState	INIT_TRIAL	4.5315
4.5454	Fixation	Fixation	Out	4.5456
4.5454	Fixation	Fixation	Out	4.5491
4.4691	Fixation	DecideNewState	PREFIXATION	4.5492
4.5624	Fixation	NewState	INIT_TRIAL	4.5651
4.5624	Fixation	NewState	PREFIXATION	4.5651
4.5736	Fixation	Fixation	In	4.5738
4.9728	Fixation	DecideNewState	FIXATION_PERIOD	4.9731
4.9891	Fixation	NewState	FIXATION_PERIOD	4.9914
5.5543	Fixation	DecideNewState	POSTFIXATION	5.5545
5.5543	Fixation	ResponseGiven	CORRECT	5.5551
5.5543	Fixation	ResponseReward	0.0228	5.5553
5.5543	Fixation	DecideNewState	FIXATION_PERIOD	5.5557
5.5624	Fixation	NewState	POSTFIXATION	5.5647
5.5624	Fixation	NewState	FIXATION_PERIOD	5.5648
5.5997	Fixation	Reward	Auto	5.6227
5.5997	Fixation	TaskReward	0.0228	5.6230
6.1457	Fixation	DecideNewState	POSTFIXATION	6.1459
6.1457	Fixation	ResponseGiven	CORRECT	6.1464
6.1457	Fixation	ResponseReward	0.0228	6.1467
6.1457	Fixation	DecideNewState	FIXATION_PERIOD	6.1471
6.1624	Fixation	NewState	POSTFIXATION	6.1650
6.1624	Fixation	NewState	FIXATION_PERIOD	6.1651
6.1996	Fixation	Reward	Auto	6.2227
6.1996	Fixation	TaskReward	0.0228	6.2230
6.6927	Fixation	DecideNewState	POSTFIXATION	6.6929
6.6927	Fixation	ResponseGiven	CORRECT	6.6934
6.6927	Fixation	ResponseReward	0.0228	6.6937
6.6927	Fixation	DecideNewState	FIXATION_PERIOD	6.6941
6.7090	Fixation	NewState	POSTFIXATION	6.7117
6.7090	Fixation	NewState	FIXATION_PERIOD	6.7117
6.7464	Fixation	Reward	Auto	6.7694
6.7464	Fixation	TaskReward	0.0228	6.7697
7.2395	Fixation	DecideNewState	POSTFIXATION	7.2397
7.2395	Fixation	ResponseGiven	CORRECT	7.2402
7.2395	Fixation	ResponseReward	0.0228	7.2405
7.2395	Fixation	DecideNewState	FIXATION_PERIOD	7.2408
7.2556	Fixation	NewState	POSTFIXATION	7.2580
7.2556	Fixation	NewState	FIXATION_PERIOD	7.2581
7.2926	Fixation	Reward	Auto	7.3157
7.2926	Fixation	TaskReward	0.0228	7.3160
7.7862	Fixation	DecideNewState	POSTFIXATION	7.7865
7.7862	Fixation	ResponseGiven	CORRECT	7.7870
7.7862	Fixation	ResponseReward	0.0228	7.7872
7.7862	Fixation	DecideNewState	FIXATION_PERIOD	7.7876
7.8023	Fixation	NewState	POSTFIXATION	7.8042
7.8023	Fixation	NewState	FIXATION_PERIOD	7.8043
7.8392	Fixation	Reward	Auto	7.8622
7.8392	Fixation	TaskReward	0.0228	7.8625
8.3681	Fixation	DecideNewState	POSTFIXATION	8.3683
8.3681	Fixation	ResponseGiven	CORRECT	8.3689
8.3681	Fixation	ResponseReward	0.0228	8.3692
8.3681	Fixation	DecideNewState	FIXATION_PERIOD	8.3696
8.3756	Fixation	NewState	POSTFIXATION	8.3777
8.3756	Fixation	NewState	FIXATION_PERIOD	8.3778
8.4131	Fixation	Reward	Auto	8.4361
8.4131	Fixation	TaskReward	0.0228	8.4364
8.9596	Fixation	DecideNewState	POSTFIXATION	8.9598
8.9596	Fixation	ResponseGiven	CORRECT	8.9603
8.9596	Fixation	ResponseReward	0.0228	8.9606
8.9596	Fixation	DecideNewState	FIXATION_PERIOD	8.9609
8.9756	Fixation	NewState	POSTFIXATION	8.9775
8.9756	Fixation	NewState	FIXATION_PERIOD	8.9776
9.0124	Fixation	Reward	Auto	9.0354
9.0124	Fixation	TaskReward	0.0228	9.0357
9.5060	Fixation	DecideNewState	POSTFIXATION	9.5062
9.5060	Fixation	ResponseGiven	CORRECT	9.5068
9.5060	Fixation	ResponseReward	0.0228	9.5070
9.5060	Fixation	DecideNewState	TRIAL_END	9.5079
9.5222	Fixation	NewState	POSTFIXATION	9.5241
9.5222	Fixation	NewState	TRIAL_END	9.5242
9.5590	Fixation	Reward	Auto	9.5821
9.5590	Fixation	TaskReward	0.0228	9.5824
9.5222	Fixation	TrialCompleted	n/a	9.5825
9.5222	Fixation	DecideNewState	INIT_TRIAL	9.5839
9.5980	Fixation	Fixation	Out	9.5982
9.5980	Fixation	Fixation	Out	9.6017
9.5222	Fixation	DecideNewState	PREFIXATION	9.6018
9.6155	Fixation	NewState	INIT_TRIAL	9.6174
9.6155	Fixation	NewState	PREFIXATION	9.6175
9.6260	Fixation	Fixation	In	9.6262
10.0256	Fixation	DecideNewState	FIXATION_PERIOD	10.0259
10.0422	Fixation	NewState	FIXATION_PERIOD	10.0441
10.5993	Fixation	DecideNewState	POSTFIXATION	10.5996
10.5993	Fixation	ResponseGiven	CORRECT	10.6002
10.5993	Fixation	ResponseReward	0.0228	10.6005
10.5993	Fixation	DecideNewState	FIXATION_PERIOD	10.6009
10.6155	Fixation	NewState	POSTFIXATION	10.6178
10.6155	Fixation	NewState	FIXATION_PERIOD	10.6179
10.6527	Fixation	Reward	Auto	10.6758
10.6527	Fixation	TaskReward	0.0228	10.6761
11.1458	Fixation	DecideNewState	POSTFIXATION	11.1462
11.1458	Fixation	ResponseGiven	CORRECT	11.1468
11.1458	Fixation	ResponseReward	0.0228	11.1471
11.1458	Fixation	DecideNewState	FIXATION_PERIOD	11.1475
11.1621	Fixation	NewState	POSTFIXATION	11.1644
11.1621	Fixation	NewState	FIXATION_PERIOD	11.1645
11.1993	Fixation	Reward	Auto	11.2223
11.1993	Fixation	TaskReward	0.0228	11.2226
11.6963	Fixation	DecideNewState	POSTFIXATION	11.6965
11.6963	Fixation	ResponseGiven	CORRECT	11.6970
11.6963	Fixation	ResponseReward	0.0228	11.6973
11.6963	Fixation	DecideNewState	FIXATION_PERIOD	11.6978
11.7088	Fixation	NewState	POSTFIXATION	11.7107
11.7088	Fixation	NewState	FIXATION_PERIOD	11.7108
11.7459	Fixation	Reward	Auto	11.7689
11.7459	Fixation	TaskReward	0.0228	11.7692
12.2793	Fixation	DecideNewState	POSTFIXATION	12.2795
12.2793	Fixation	ResponseGiven	CORRECT	12.2800
12.2793	Fixation	ResponseReward	0.0228	12.2803
12.2793	Fixation	DecideNewState	FIXATION_PERIOD	12.2807
12.2954	Fixation	NewState	POSTFIXATION	12.2981
12.2954	Fixation	NewState	FIXATION_PERIOD	12.2982
